# ID    X       Y       F814    F606-F814 dx     dy
479	0734.6	3196.0	21.14	1.352	0.24	0.19
480	0735.4	1655.0	20.41	1.259	-0.35	0.31
481	0735.8	1294.0	15.69	0.623	0.22	-0.71
482	0737.6	2993.0	21.67	1.425	0.38	-0.22
483	0739.1	2262.0	17.38	0.730	-0.06	-0.14
484	0740.7	2143.0	16.47	0.642	0.33	-0.05
485	0740.9	1924.0	27.01	1.336	0.06	0.56
486	0743.5	2771.0	20.45	1.279	0.38	-0.33
487	0744.6	3180.0	23.15	1.846	0.00	0.07
488	0747.6	3988.0	17.70	0.796	0.28	-0.24
489	0749.4	2244.0	19.16	1.061	-0.03	-0.11
490	0750.2	3641.0	17.85	0.837	0.02	0.05
491	0750.4	3188.0	26.88	1.233	0.51	0.33
492	0751.3	1692.0	20.60	1.281	-0.27	0.08
493	0753.1	1979.0	20.48	1.271	-0.12	-0.11
494	0754.3	2174.0	21.20	1.346	-0.22	0.26
495	0756.0	2260.0	20.06	1.217	0.01	0.10
496	0762.9	2836.0	21.31	1.382	0.03	-0.11
497	0764.0	1521.0	22.25	1.543	0.08	0.42
498	0766.3	2827.0	21.01	1.340	-0.29	-0.38
499	0766.6	3464.0	16.93	0.689	0.00	-0.18
500	0767.7	2241.0	26.88	1.156	-0.54	0.04
501	0768.2	2935.0	16.70	0.666	0.11	0.16
502	0772.6	2335.0	22.96	1.777	0.27	0.30
503	0777.8	3858.0	23.26	1.932	0.10	0.33
504	0778.4	3796.0	21.58	1.398	-0.18	0.02
505	0779.4	2952.0	19.56	1.145	-0.15	0.21
506	0782.6	1191.0	16.65	0.674	0.39	0.36
507	0787.6	2575.0	17.10	0.711	0.11	-0.23
508	0788.7	2383.0	19.62	1.154	0.28	0.06
509	0789.4	2276.0	18.96	1.013	0.00	0.30
510	0791.4	2836.0	22.81	1.718	-0.04	-0.15
511	0791.9	3231.0	27.40	0.943	0.44	0.33
512	0792.0	1933.0	21.02	1.334	0.03	-0.17
513	0792.5	1683.0	22.63	1.641	0.48	0.18
514	0793.0	3526.0	21.34	1.372	-0.05	0.08
515	0794.0	3914.0	17.72	0.804	0.02	-0.30
516	0795.4	1967.0	19.88	1.193	-0.39	-0.21
517	0795.7	1396.0	19.00	1.033	0.31	0.19
518	0796.3	3043.0	23.00	1.789	0.08	-0.26
519	0798.9	1309.0	16.39	0.656	0.06	-0.33
520	0802.6	3800.0	18.86	1.019	0.14	-0.36
521	0803.2	2657.0	17.59	0.774	-0.14	0.05
522	0803.3	3410.0	20.07	1.225	0.12	-0.14
523	0804.7	3827.0	17.74	0.797	0.34	0.14
524	0806.0	3704.0	23.60	2.132	0.11	0.14
525	0807.3	3566.0	18.99	1.040	0.36	-0.07
526	0807.9	1813.0	20.42	1.264	0.08	-0.22
527	0808.0	2006.0	22.41	1.571	-0.01	0.14
528	0808.2	2152.0	17.82	0.810	-0.12	0.15
529	0808.8	2565.0	21.07	1.337	0.17	-0.01
530	0809.3	3726.0	18.58	0.967	-0.21	0.00
531	0809.5	2585.0	23.79	0.148	0.20	0.13
532	0811.0	3990.0	17.75	0.801	0.05	0.11
533	0813.9	2633.0	19.87	1.191	0.13	-0.32
534	0815.2	3083.0	17.11	0.699	-0.12	-0.07
535	0816.1	2952.0	18.87	1.002	-0.14	-0.03
536	0816.8	3817.0	19.92	1.205	0.20	-0.07
537	0821.4	3750.0	26.63	1.194	0.18	-0.31
538	0821.7	1454.0	21.25	1.376	0.30	0.05
539	0831.9	2420.0	21.41	1.381	0.02	-0.04
540	0834.3	3738.0	26.07	0.888	-0.06	-0.10
541	0836.3	2248.0	25.89	0.895	-0.03	0.44
542	0837.5	3399.0	23.15	1.924	-0.03	-0.08
543	0838.3	3881.0	19.63	1.158	0.09	0.23
544	0839.7	1196.0	19.89	1.201	-0.36	-0.07
545	0842.1	3915.0	20.86	1.322	0.12	0.14
546	0842.7	3849.0	18.54	0.938	0.29	0.21
547	0846.4	1994.0	17.33	0.731	0.32	-0.21
548	0847.1	3344.0	20.47	1.267	-0.11	0.03
549	0848.5	3825.0	15.52	0.617	0.21	0.41
550	0850.3	1901.0	24.36	2.718	-0.29	-0.04
551	0850.7	3141.0	17.84	0.801	0.32	-0.39
552	0851.7	2557.0	23.75	2.215	0.13	0.26
553	0853.8	1878.0	26.67	1.209	0.59	0.73
554	0853.9	3692.0	20.44	1.293	0.09	-0.11
555	0853.9	3846.0	19.10	1.059	0.14	0.14
556	0855.5	2987.0	18.89	1.042	0.24	0.22
557	0855.8	2048.0	19.45	1.121	0.18	-0.09
558	0858.0	1256.0	21.34	1.384	-0.08	0.02
559	0859.9	2397.0	20.53	1.276	0.11	-0.13
560	0860.0	3469.0	24.76	0.469	-0.12	0.14
561	0861.0	3552.0	20.19	1.254	-0.02	0.24
562	0863.2	1334.0	17.97	0.832	-0.18	0.11
563	0863.2	2688.0	17.96	0.834	-0.12	0.16
564	0864.8	3694.0	16.69	0.669	0.26	-0.18
565	0867.1	2834.0	26.54	1.164	0.80	-0.25
566	0867.7	3647.0	20.31	1.256	0.36	0.27
567	0869.6	2358.0	21.29	1.356	0.31	-0.01
568	0869.8	2701.0	20.37	1.258	0.23	-0.04
569	0870.4	3484.0	21.54	1.403	-0.21	0.26
570	0871.3	1416.0	21.20	1.372	-0.27	0.04
571	0871.3	2021.0	19.75	1.173	-0.27	-0.15
572	0872.0	3334.0	19.50	1.130	0.01	-0.15
573	0872.4	2249.0	19.60	1.147	-0.38	-0.17
574	0872.7	2612.0	21.31	1.353	0.31	0.10
575	0873.2	3627.0	20.40	1.271	-0.19	-0.10
576	0875.2	3276.0	26.79	1.169	-0.16	-0.13
577	0877.8	3376.0	16.78	0.660	-0.19	-0.19
578	0880.6	2607.0	19.93	1.194	0.40	0.03
579	0883.3	2836.0	20.48	1.280	-0.24	-0.11
580	0883.7	2927.0	20.34	1.269	0.30	0.07
581	0883.8	3809.0	20.99	1.340	0.03	-0.16
582	0886.9	3609.0	18.90	1.025	0.10	-0.07
583	0888.5	2633.0	19.31	1.086	0.43	0.28
584	0888.8	1256.0	18.15	0.884	0.20	0.40
585	0889.5	3328.0	18.84	1.002	0.43	0.14
586	0891.6	3400.0	17.71	0.786	0.19	-0.31
587	0892.0	1232.0	16.48	0.666	0.00	0.21
588	0892.8	3702.0	18.03	0.859	0.21	-0.10
589	0895.4	1353.0	19.54	1.144	-0.39	-0.01
590	0895.4	2168.0	19.20	1.070	-0.27	-0.26
591	0896.4	3164.0	18.00	0.840	-0.14	0.17
592	0897.8	2606.0	16.02	0.621	0.06	-0.12
593	0900.2	3498.0	16.14	0.630	0.11	-0.31
594	0902.2	3714.0	18.81	1.007	-0.21	0.02
595	0902.4	2714.0	19.04	1.039	-0.14	-0.22
596	0903.7	3454.0	20.66	1.287	0.13	0.17
597	0909.7	3113.0	21.65	1.412	0.27	0.22
598	0910.9	1383.0	19.60	1.158	0.07	-0.03
599	0911.3	2787.0	20.37	1.266	-0.19	0.34
600	0911.9	2892.0	20.66	1.293	0.08	-0.23
601	0914.0	1441.0	18.72	0.969	-0.02	0.33
602	0914.4	3096.0	15.94	0.622	0.17	-0.09
603	0915.4	3433.0	19.89	1.196	-0.28	-0.20
604	0919.0	2330.0	18.00	0.830	0.03	-0.04
605	0920.0	2802.0	19.37	1.119	0.04	0.10
606	0921.9	2353.0	18.89	1.002	0.10	-0.29
607	0923.2	2985.0	13.01	0.821	0.00	-0.35
608	0923.2	3798.0	16.41	0.650	0.23	-0.30
609	0923.6	3811.0	19.92	1.212	0.40	-0.11
610	0926.1	3227.0	21.93	1.483	-0.12	-0.23
611	0926.7	3271.0	26.78	1.321	-0.80	-0.32
612	0929.2	3567.0	26.40	1.040	-0.22	0.13
613	0930.8	3236.0	23.42	2.007	0.27	-0.41
614	0931.5	1747.0	27.65	0.395	-0.72	-0.43
615	0932.4	3777.0	16.79	0.678	0.22	-0.13
616	0935.9	3133.0	17.99	0.830	0.03	0.40
617	0938.6	3675.0	17.98	0.834	0.38	-0.28
618	0941.2	1696.0	20.56	1.286	-0.21	-0.08
619	0944.2	2833.0	20.22	1.225	-0.18	0.16
620	0945.1	2597.0	25.66	0.702	0.00	-0.11
621	0945.8	2326.0	21.23	1.337	0.24	0.17
622	0945.8	3357.0	20.18	1.241	0.15	-0.26
623	0950.7	3213.0	21.35	1.372	0.19	0.18
624	0951.3	2487.0	21.57	1.404	-0.13	0.21
625	0955.1	1893.0	19.54	1.143	-0.10	-0.19
626	0955.5	2819.0	18.36	0.885	-0.01	0.27
627	0957.0	3516.0	15.84	0.615	0.15	-0.19
628	0959.5	2623.0	27.41	1.076	0.73	0.16
629	0961.8	3703.0	20.01	1.218	0.24	-0.07
630	0962.8	2836.0	19.43	1.121	0.16	0.02
631	0964.5	3264.0	21.46	1.391	0.23	0.17
632	0965.3	2664.0	21.58	1.420	-0.13	-0.05
633	0966.0	3017.0	21.21	1.325	0.04	-0.33
634	0966.3	1280.0	19.44	1.131	-0.31	0.10
635	0966.8	3313.0	23.23	1.914	0.20	0.47
636	0967.9	2503.0	22.36	1.566	0.01	-0.16
637	0968.4	2018.0	20.40	1.282	-0.16	-0.22
638	0968.7	3113.0	25.55	0.693	-0.23	0.34
639	0970.1	3902.0	18.71	0.987	-0.11	-0.10
640	0971.1	1664.0	20.55	1.283	-0.12	-0.39
641	0971.4	4012.0	21.03	1.347	-0.09	-0.25
642	0971.7	3841.0	16.51	0.660	0.33	0.02
643	0973.1	1724.0	16.27	0.641	-0.32	-0.24
644	0976.5	2275.0	15.38	0.626	-0.41	-0.41
645	0976.7	2899.0	17.61	0.767	0.29	-0.07
646	0977.1	3080.0	26.50	1.103	-0.28	-0.26
647	0977.5	2350.0	19.16	1.063	0.08	0.19
648	0978.5	3038.0	28.58	4.107	0.50	-0.70
649	0979.7	4023.0	20.18	1.186	0.33	-0.22
650	0981.1	2317.0	24.29	2.889	-0.14	-0.07
651	0981.1	2806.0	18.05	0.857	-0.11	-0.35
652	0981.6	2709.0	21.65	1.418	0.28	-0.06
653	0983.3	2562.0	20.12	1.231	0.05	-0.19
654	0984.6	3579.0	18.05	0.858	0.29	-0.06
655	0984.7	2887.0	23.04	1.750	0.21	0.04
656	0987.0	3466.0	19.53	1.138	0.05	-0.37
657	0987.7	2727.0	20.41	1.270	0.31	0.03
658	0991.9	3802.0	16.05	0.625	0.49	-0.02
659	0995.3	3158.0	20.45	1.262	-0.05	0.00
660	0996.2	3307.0	16.50	0.652	-0.01	-0.13
661	0997.5	2457.0	20.20	1.238	-0.01	0.05
662	0998.7	1696.0	18.04	0.843	0.24	-0.20
663	0999.3	2135.0	19.89	1.193	-0.26	0.22
664	1002.0	2784.0	16.07	0.628	-0.07	-0.35
665	1004.0	3903.0	18.93	1.018	0.06	0.26
666	1005.0	3745.0	26.45	1.057	-0.23	0.38
667	1008.0	2769.0	17.53	0.757	0.24	-0.05
668	1009.0	3663.0	27.30	1.124	-1.03	-0.50
669	1012.0	1586.0	20.55	1.284	-0.10	0.08
670	1013.0	2279.0	24.24	3.193	0.11	0.04
671	1015.0	1490.0	19.78	1.192	-0.20	-0.20
672	1015.0	2944.0	19.83	1.199	0.45	-0.14
673	1016.0	3057.0	23.61	2.141	0.08	0.32
674	1018.0	2931.0	21.52	1.408	-0.13	-0.18
675	1020.0	2831.0	18.31	0.903	0.39	0.02
676	1021.0	3937.0	21.07	1.350	0.04	-0.34
677	1022.0	1661.0	21.55	1.416	-0.05	0.34
678	1028.0	2873.0	17.19	0.716	-0.02	0.07
679	1029.0	3214.0	16.38	0.638	0.22	0.08
680	1031.0	2512.0	18.34	0.884	-0.21	-0.10
681	1031.0	2977.0	26.22	0.957	-0.04	0.24
682	1031.0	4010.0	22.33	1.587	-0.32	-0.06
683	1032.0	1605.0	20.23	1.242	-0.50	-0.09
684	1036.0	2809.0	21.26	1.368	0.41	-0.23
685	1036.0	3689.0	18.47	0.912	0.05	0.13
686	1037.0	2363.0	18.49	0.910	-0.15	0.04
687	1041.0	1940.0	18.89	1.017	-0.18	0.11
688	1043.0	1533.0	20.25	1.249	-0.19	-0.03
689	1044.0	3431.0	22.69	1.663	-0.04	-0.17
690	1045.0	3945.0	18.77	0.980	0.23	-0.16
691	1047.0	2772.0	14.65	0.754	0.03	-0.17
692	1048.0	2575.0	21.49	1.396	0.30	0.25
693	1049.0	1936.0	22.42	1.631	-0.25	-0.14
694	1053.0	2036.0	18.52	0.937	0.05	0.11
695	1053.0	3161.0	18.93	1.019	-0.14	0.20
696	1053.0	3900.0	18.60	0.966	0.00	-0.17
697	1056.0	1832.0	22.04	1.499	0.17	-0.34
698	1056.0	1907.0	26.05	0.865	-0.06	-0.42
699	1057.0	3559.0	20.74	1.300	-0.19	-0.02
700	1059.0	3550.0	23.68	2.127	-0.05	0.16
701	1060.0	2162.0	19.92	1.202	0.12	0.27
702	1062.0	2822.0	20.32	1.260	0.28	-0.22
703	1062.0	3959.0	17.58	0.784	-0.19	-0.19
704	1065.0	2005.0	21.99	1.486	0.03	-0.20
705	1065.0	3193.0	19.94	1.211	-0.03	0.06
706	1069.0	2629.0	17.73	0.800	-0.06	-0.19
707	1070.0	3214.0	19.55	1.138	-0.36	-0.20
708	1072.0	3848.0	18.23	0.874	-0.21	-0.31
709	1073.0	2900.0	26.00	0.856	0.02	-0.37
710	1074.0	1910.0	21.46	1.406	0.08	-0.41
711	1076.0	3081.0	18.35	0.899	0.08	-0.34
712	1077.0	1493.0	20.11	1.233	-0.18	-0.01
713	1078.0	1514.0	18.67	0.965	0.09	0.33
714	1078.0	3800.0	19.33	1.037	0.39	-0.27
715	1081.0	2559.0	17.30	0.733	0.25	-0.40
716	1081.0	2888.0	22.27	1.559	-0.30	-0.21
717	1082.0	3406.0	27.40	1.045	0.19	0.40
718	1083.0	1423.0	15.61	0.625	-0.39	0.12
719	1086.0	2409.0	26.78	1.076	0.15	-0.14
720	1087.0	1530.0	21.08	1.348	0.24	-0.05
721	1088.0	3896.0	26.22	0.902	-0.25	0.05
722	1089.0	1336.0	13.89	0.802	0.21	0.15
723	1089.0	2031.0	21.39	1.385	-0.17	-0.42
724	1089.0	3541.0	25.22	0.543	0.12	0.03
725	1089.0	3564.0	20.52	1.282	-0.03	-0.22
726	1093.0	2605.0	27.77	1.081	0.48	0.03
727	1098.0	1711.0	15.62	0.607	-0.13	0.42
728	1098.0	3604.0	20.49	1.327	-0.07	-0.09
729	1099.0	2745.0	20.89	1.330	0.22	0.17
730	1100.0	2768.0	21.11	1.356	0.20	-0.24
731	1101.0	3701.0	26.54	1.117	0.10	0.29
732	1103.0	1740.0	21.24	1.353	-0.24	-0.33
733	1103.0	3467.0	26.71	1.126	0.05	0.30
734	1103.0	3550.0	18.14	0.853	0.01	-0.25
735	1104.0	3897.0	21.57	1.412	0.10	0.17
736	1105.0	2838.0	21.73	1.444	-0.02	-0.18
737	1105.0	3269.0	26.57	1.204	-0.34	0.38
738	1105.0	3747.0	20.17	1.242	-0.29	-0.14
739	1105.0	3873.0	19.47	1.139	0.45	-0.21
740	1105.0	3973.0	21.91	1.470	0.25	0.00
741	1109.0	3038.0	25.28	0.616	0.35	0.15
742	1110.0	2062.0	18.40	1.085	-0.03	-0.24
743	1114.0	3012.0	20.47	1.288	-0.38	0.03
744	1114.0	3613.0	20.20	1.241	0.22	0.15
745	1115.0	2295.0	20.73	1.307	0.26	-0.20
746	1115.0	2929.0	21.34	1.388	0.20	0.21
747	1116.0	2711.0	21.26	1.378	0.15	0.33
748	1119.0	1848.0	18.11	0.872	-0.40	0.21
749	1120.0	2171.0	18.49	1.005	-0.13	0.29
750	1121.0	3238.0	20.66	1.299	0.13	0.00
751	1122.0	2280.0	19.78	1.187	-0.14	-0.37
752	1126.0	3358.0	19.08	1.052	0.06	0.20
753	1127.0	2733.0	20.03	1.229	-0.07	0.07
754	1128.0	2436.0	22.61	1.639	0.40	0.13
755	1128.0	3712.0	21.06	1.341	-0.10	-0.19
756	1129.0	3222.0	20.16	1.246	0.07	-0.13
757	1131.0	2542.0	20.08	1.224	0.42	0.20
758	1132.0	1886.0	20.80	1.314	0.17	-0.28
759	1132.0	3202.0	20.69	1.302	0.35	0.22
760	1132.0	3558.0	18.70	0.968	0.04	0.24
761	1133.0	1586.0	20.14	1.241	0.25	0.25
762	1136.0	3450.0	20.01	1.220	0.09	0.08
763	1140.0	3475.0	20.74	1.308	0.05	-0.09
764	1140.0	3626.0	16.94	0.696	0.03	-0.16
765	1142.0	3842.0	18.97	1.033	0.27	-0.08
766	1145.0	3146.0	17.95	0.838	-0.02	-0.14
767	1145.0	3600.0	20.66	1.301	0.04	0.20
768	1145.0	3668.0	23.56	2.128	-0.01	0.08
769	1146.0	2651.0	17.92	0.819	-0.04	0.03
770	1146.0	3390.0	17.57	0.772	-0.07	0.08
771	1147.0	2167.0	16.75	0.677	-0.04	0.00
772	1147.0	3750.0	17.44	0.750	0.50	0.01
773	1150.0	3354.0	18.58	0.976	-0.11	0.01
774	1153.0	2388.0	21.05	1.346	0.15	-0.15
775	1153.0	3555.0	21.06	1.312	0.20	0.26
776	1155.0	1294.0	18.09	0.853	0.11	0.02
777	1155.0	3041.0	23.71	2.253	0.20	0.25
778	1157.0	3615.0	19.58	1.154	0.25	-0.32
779	1159.0	1922.0	16.94	0.708	-0.05	-0.37
780	1161.0	1372.0	19.44	1.132	-0.20	-0.13
781	1162.0	3846.0	21.27	1.409	0.02	-0.36
782	1163.0	2465.0	19.78	1.176	0.41	-0.25
783	1168.0	2968.0	20.75	1.332	-0.06	0.02
784	1169.0	1237.0	19.18	1.070	-0.04	0.11
785	1169.0	1644.0	18.64	0.967	-0.02	0.30
786	1170.0	1441.0	20.72	1.308	0.19	0.14
787	1173.0	1428.0	18.14	0.864	-0.19	0.07
788	1175.0	3847.0	16.77	0.671	0.50	0.01
789	1176.0	3284.0	21.65	1.428	0.14	0.12
790	1176.0	3338.0	27.10	1.343	1.25	0.48
791	1176.0	3672.0	17.87	0.820	-0.02	0.06
792	1178.0	2828.0	18.23	0.883	-0.14	0.06
793	1178.0	3003.0	20.85	1.320	-0.04	0.04
794	1179.0	2244.0	22.25	1.547	0.33	-0.11
795	1179.0	3878.0	22.55	1.621	0.22	0.23
796	1181.0	1581.0	15.12	0.678	-0.07	-0.32
797	1181.0	1825.0	18.27	0.895	-0.45	0.08
798	1181.0	2450.0	17.55	0.784	-0.14	0.27
799	1182.0	1495.0	21.62	1.444	0.10	0.19
800	1183.0	3378.0	26.16	0.957	0.32	-0.07
801	1184.0	2811.0	19.12	1.067	-0.09	-0.32
802	1187.0	3208.0	16.11	0.630	0.27	-0.10
803	1190.0	1423.0	20.93	1.338	-0.16	0.18
804	1190.0	1492.0	19.02	1.046	-0.23	-0.28
805	1191.0	2250.0	17.81	0.820	0.15	-0.28
806	1192.0	3697.0	17.96	0.832	0.08	-0.38
807	1192.0	3737.0	21.17	1.359	0.01	-0.24
808	1193.0	2402.0	22.41	1.598	-0.03	-0.04
809	1195.0	1526.0	27.56	1.131	-0.77	0.57
810	1196.0	1199.0	22.13	1.511	0.41	-0.34
811	1196.0	2982.0	21.05	1.349	-0.09	0.22
812	1196.0	3054.0	20.06	1.222	-0.04	0.12
813	1199.0	1418.0	20.81	1.318	0.20	0.27
814	1200.0	3204.0	19.62	1.153	-0.41	-0.07
815	1200.0	3735.0	21.43	1.385	0.16	-0.07
816	1201.0	3320.0	22.00	1.470	0.26	-0.02
817	1202.0	3581.0	16.83	0.672	0.06	-0.26
818	1203.0	3745.0	20.54	1.275	0.13	-0.10
819	1205.0	1617.0	22.93	1.781	0.22	-0.09
820	1205.0	1980.0	19.52	1.144	-0.30	0.02
821	1205.0	3153.0	17.48	0.751	0.03	0.19
822	1208.0	3304.0	17.29	0.728	0.25	-0.13
823	1209.0	1955.0	21.10	1.356	0.21	-0.19
824	1209.0	3127.0	20.06	1.228	0.03	-0.10
825	1209.0	3413.0	25.65	0.711	0.01	0.29
826	1212.0	1377.0	25.15	0.614	0.27	0.01
827	1212.0	3720.0	16.39	0.643	0.39	-0.33
828	1213.0	3853.0	21.11	1.362	0.49	0.13
829	1214.0	3994.0	18.20	0.886	-0.21	-0.11
830	1216.0	3540.0	19.74	1.186	0.43	-0.12
831	1217.0	1323.0	22.77	1.702	0.10	0.20
832	1217.0	3958.0	15.26	0.651	0.16	-0.74
833	1218.0	1191.0	20.29	1.264	0.02	-0.18
834	1218.0	2142.0	18.81	0.993	0.01	0.28
835	1220.0	2665.0	23.38	2.041	-0.29	0.04
836	1223.0	3060.0	20.37	1.264	-0.06	0.11
837	1224.0	1175.0	17.78	0.811	-0.31	0.35
838	1225.0	3179.0	22.67	1.661	-0.07	-0.22
839	1230.0	3213.0	25.18	5.211	0.12	-0.10
840	1231.0	1368.0	19.92	1.205	0.12	0.06
841	1232.0	3705.0	18.24	0.878	-0.14	-0.23
842	1233.0	2891.0	24.61	0.451	0.42	-0.13
843	1233.0	3420.0	21.24	1.366	0.25	-0.38
844	1235.0	2192.0	20.28	1.273	-0.22	0.17
845	1236.0	3643.0	18.76	0.986	0.00	-0.27
846	1240.0	3069.0	17.49	0.753	-0.02	-0.14
847	1241.0	3311.0	18.18	0.864	0.32	-0.19
848	1242.0	2414.0	22.18	1.533	0.06	0.19
849	1243.0	3473.0	22.81	1.699	0.11	-0.21
850	1244.0	3679.0	22.47	1.605	-0.32	0.22
851	1246.0	3594.0	20.35	1.265	0.02	0.14
852	1247.0	3437.0	19.66	1.171	0.03	-0.18
853	1248.0	1880.0	16.12	0.641	-0.28	-0.22
854	1249.0	1682.0	22.49	1.607	0.19	-0.16
855	1249.0	4039.0	20.04	1.229	0.41	-0.13
856	1250.0	2387.0	18.30	0.896	0.17	-0.01
857	1252.0	3532.0	21.30	1.362	0.16	-0.10
858	1254.0	1981.0	20.93	1.327	-0.08	-0.01
859	1254.0	3796.0	16.67	0.666	0.15	-0.18
860	1255.0	1697.0	23.29	1.946	-0.17	-0.33
861	1256.0	2964.0	20.59	1.296	0.22	-0.07
862	1259.0	3634.0	19.83	1.191	0.08	-0.27
863	1260.0	3079.0	20.63	1.298	-0.15	-0.28
864	1262.0	1913.0	21.26	1.370	-0.13	-0.25
865	1263.0	1413.0	17.32	0.740	-0.19	0.15
866	1263.0	1803.0	20.23	1.250	0.04	0.15
867	1263.0	1825.0	21.05	1.348	-0.10	0.32
868	1264.0	3047.0	19.27	1.103	0.09	0.21
869	1265.0	2857.0	20.95	1.339	-0.26	-0.26
870	1266.0	2216.0	22.85	1.754	-0.10	0.27
871	1267.0	3424.0	21.07	1.346	0.11	-0.15
872	1272.0	1380.0	21.63	1.443	-0.27	-0.06
873	1274.0	3682.0	26.49	1.101	-0.42	0.03
874	1275.0	2996.0	16.46	0.662	0.12	0.02
875	1275.0	3072.0	22.05	1.505	0.19	-0.13
876	1277.0	1102.0	20.69	1.309	0.42	0.32
877	1279.0	3522.0	20.45	1.229	0.16	-0.08
878	1281.0	3133.0	21.92	1.483	-0.01	-0.27
879	1281.0	3205.0	20.83	1.324	0.03	-0.22
880	1282.0	2043.0	19.46	1.139	-0.13	-0.31
881	1282.0	2644.0	24.32	2.893	0.07	-0.07
882	1282.0	3466.0	17.74	0.807	0.26	0.15
883	1283.0	2784.0	17.68	0.801	-0.06	-0.27
884	1284.0	3913.0	18.67	0.991	-0.31	-0.03
885	1285.0	2378.0	21.06	1.350	-0.16	-0.36
886	1286.0	2599.0	16.06	0.634	0.34	-0.31
887	1287.0	3442.0	16.69	0.676	0.38	-0.24
888	1291.0	2545.0	24.06	2.505	0.12	-0.15
889	1291.0	3338.0	26.58	1.164	0.12	-0.14
890	1293.0	2523.0	23.81	2.315	0.03	-0.03
891	1293.0	3017.0	20.04	1.233	0.01	-0.01
892	1298.0	2947.0	17.39	0.762	0.16	-0.18
893	1299.0	3658.0	21.28	1.367	0.44	0.06
894	1300.0	2397.0	20.97	1.337	0.38	0.13
895	1306.0	1363.0	18.82	0.994	-0.09	0.02
896	1308.0	1225.0	21.96	11.340	0.12	0.07
897	1308.0	1717.0	21.76	1.454	0.03	0.19
898	1309.0	1202.0	15.04	0.685	-0.70	0.01
899	1310.0	2388.0	22.00	1.500	0.46	0.06
900	1310.0	3554.0	13.16	0.198	-0.27	1.27
901	1311.0	3093.0	22.45	1.607	-0.14	0.03
902	1312.0	2008.0	18.21	0.889	-0.04	-0.41
903	1312.0	2869.0	22.71	1.689	-0.27	0.03
904	1313.0	3041.0	27.34	1.299	-0.77	-0.99
905	1315.0	1952.0	19.04	1.057	-0.19	-0.05
906	1321.0	3412.0	26.27	0.992	0.18	0.87
907	1322.0	3716.0	26.27	7.095	0.05	-0.43
908	1323.0	3032.0	22.24	1.526	-0.14	0.07
909	1323.0	3798.0	21.64	0.285	0.24	0.24
910	1325.0	2356.0	21.97	1.496	0.15	-0.15
911	1325.0	2545.0	21.32	1.387	0.29	0.15
912	1329.0	2554.0	18.64	0.974	-0.27	0.03
913	1330.0	3327.0	20.86	1.326	0.03	-0.03
914	1331.0	1953.0	15.84	0.628	-0.11	0.12
915	1332.0	2857.0	17.88	0.848	-0.06	0.08
916	1332.0	3805.0	19.35	1.114	-0.18	0.17
917	1333.0	3503.0	25.81	1.582	0.21	0.67
918	1335.0	1797.0	21.86	1.461	0.36	-0.07
919	1335.0	3678.0	19.99	1.216	0.14	0.00
920	1337.0	3078.0	26.83	1.259	0.12	0.89
921	1340.0	1144.0	20.33	1.269	0.10	0.01
922	1342.0	2258.0	22.86	1.759	-0.26	-0.05
923	1342.0	3528.0	21.13	1.349	0.28	-0.09
924	1343.0	3568.0	20.65	1.237	0.01	-0.08
925	1345.0	3414.0	19.09	1.057	-0.04	-0.33
926	1346.0	2506.0	19.80	1.190	-0.17	-0.44
927	1346.0	3887.0	26.44	1.000	0.21	0.54
928	1349.0	1303.0	16.27	0.637	-0.30	0.02
929	1349.0	3245.0	16.52	0.665	0.21	-0.11
930	1350.0	2870.0	25.27	0.667	-0.04	-0.18
931	1351.0	1667.0	17.09	0.724	0.04	-0.10
932	1354.0	2815.0	25.35	0.657	0.15	-0.19
933	1354.0	3707.0	20.04	1.222	0.23	-0.20
934	1357.0	1164.0	23.71	2.203	0.16	-0.03
935	1363.0	3805.0	21.50	1.403	0.33	-0.07
936	1364.0	1283.0	19.97	1.216	0.06	-0.07
937	1364.0	3902.0	18.56	0.953	-0.21	0.25
938	1365.0	1500.0	16.84	0.686	0.00	0.38
939	1366.0	2466.0	23.11	1.844	0.11	-0.39
940	1366.0	3606.0	19.95	1.210	0.42	0.05
941	1368.0	1809.0	21.92	1.492	-0.02	-0.27
942	1368.0	3530.0	22.22	1.539	-0.05	-0.16
943	1369.0	2286.0	27.00	1.322	-0.31	-0.58
944	1370.0	2868.0	20.37	1.281	-0.06	-0.10
945	1370.0	3402.0	18.02	0.851	0.03	0.20
946	1370.0	3764.0	23.25	1.975	0.16	-0.15
947	1372.0	2249.0	26.14	0.915	-0.42	0.30
948	1373.0	1445.0	17.20	0.730	-0.15	0.12
949	1373.0	3215.0	21.94	1.496	0.35	0.17
950	1374.0	3453.0	19.45	1.123	-0.02	-0.07
951	1375.0	2642.0	19.01	1.042	0.08	0.18
952	1376.0	2807.0	19.03	1.055	-0.06	0.12
953	1378.0	1259.0	22.89	1.754	-0.02	0.07
954	1379.0	2452.0	21.79	1.478	0.33	0.10
955	1380.0	2588.0	20.93	1.335	-0.03	-0.24
956	1382.0	3688.0	20.85	1.325	0.05	0.10
957	1382.0	3720.0	21.41	1.358	0.15	0.48
958	1383.0	1035.0	21.28	1.378	0.02	-0.24
959	1385.0	2716.0	21.72	1.450	0.19	0.16
960	1387.0	2958.0	22.11	1.529	-0.09	-0.22
